record_id,model_kind,cell_id,data_seed,model_seed,beta,both_hitting_time,both_hitting_time_status,causal_starvation_certified,gated_delta_tw,gated_delta_tw_status,regime,right_censored,target_met_at_initialization,weak_auc_gap,weak_hitting_time,weak_hitting_time_status,weak_only_learnable,outcome_suppression,all_beta_robust_causal_certificate
esa-gru-rho4_lag2-d304-m3011,gru,rho4_lag2,304,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.018625399481970832,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3011,gru,rho4_lag2,304,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.018625399481970832,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3011,gru,rho4_lag2,304,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.018625399481970832,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3012,gru,rho4_lag2,304,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.025271781312767409,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3012,gru,rho4_lag2,304,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.025271781312767409,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3012,gru,rho4_lag2,304,3012,1,,right_censored,false,,undefined,unlearnable,true,false,0.025271781312767409,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3012,gru,rho4_lag2,304,3012,2,,right_censored,false,,undefined,unlearnable,true,false,0.025271781312767409,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3013,gru,rho4_lag2,304,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.58233485564123832,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3013,gru,rho4_lag2,304,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.58233485564123832,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3013,gru,rho4_lag2,304,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.58233485564123832,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3013,gru,rho4_lag2,304,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.58233485564123832,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3014,gru,rho4_lag2,304,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.3052317415946163,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3014,gru,rho4_lag2,304,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.3052317415946163,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3014,gru,rho4_lag2,304,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.3052317415946163,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3014,gru,rho4_lag2,304,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.3052317415946163,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3015,gru,rho4_lag2,304,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.42316736481152473,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3015,gru,rho4_lag2,304,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.42316736481152473,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3015,gru,rho4_lag2,304,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.42316736481152473,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3015,gru,rho4_lag2,304,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.42316736481152473,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3016,gru,rho4_lag2,304,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10613280754478183,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3016,gru,rho4_lag2,304,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10613280754478183,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3016,gru,rho4_lag2,304,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.10613280754478183,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3016,gru,rho4_lag2,304,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.10613280754478183,,right_censored,false,false,false
esa-gru-rho4_lag2-d304-m3017,gru,rho4_lag2,304,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.20568464198731815,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3017,gru,rho4_lag2,304,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.20568464198731815,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3017,gru,rho4_lag2,304,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.20568464198731815,,right_censored,false,true,false
esa-gru-rho4_lag2-d304-m3017,gru,rho4_lag2,304,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.20568464198731815,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3010,gru,rho5_lag3,301,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.019003634701948609,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3010,gru,rho5_lag3,301,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.019003634701948609,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3010,gru,rho5_lag3,301,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.019003634701948609,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3010,gru,rho5_lag3,301,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.019003634701948609,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3011,gru,rho5_lag3,301,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.04114999487937894,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3011,gru,rho5_lag3,301,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.04114999487937894,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3011,gru,rho5_lag3,301,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.04114999487937894,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3011,gru,rho5_lag3,301,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.04114999487937894,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3012,gru,rho5_lag3,301,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.0093294869613600902,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3012,gru,rho5_lag3,301,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.0093294869613600902,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3012,gru,rho5_lag3,301,3012,1,,right_censored,false,,undefined,unlearnable,true,false,-0.0093294869613600902,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3012,gru,rho5_lag3,301,3012,2,,right_censored,false,,undefined,unlearnable,true,false,-0.0093294869613600902,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3013,gru,rho5_lag3,301,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.22902182920370251,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3013,gru,rho5_lag3,301,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.22902182920370251,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3013,gru,rho5_lag3,301,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.22902182920370251,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3013,gru,rho5_lag3,301,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.22902182920370251,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3014,gru,rho5_lag3,301,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.15492526425805409,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3014,gru,rho5_lag3,301,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.15492526425805409,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3014,gru,rho5_lag3,301,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.15492526425805409,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3014,gru,rho5_lag3,301,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.15492526425805409,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3015,gru,rho5_lag3,301,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.17328138161683454,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3015,gru,rho5_lag3,301,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.17328138161683454,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3015,gru,rho5_lag3,301,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.17328138161683454,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3015,gru,rho5_lag3,301,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.17328138161683454,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3016,gru,rho5_lag3,301,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.053739688808855129,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3016,gru,rho5_lag3,301,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.053739688808855129,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3016,gru,rho5_lag3,301,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.053739688808855129,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3016,gru,rho5_lag3,301,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.053739688808855129,,right_censored,false,false,false
esa-gru-rho5_lag3-d301-m3017,gru,rho5_lag3,301,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10751375883992295,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3017,gru,rho5_lag3,301,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10751375883992295,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3017,gru,rho5_lag3,301,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.10751375883992295,,right_censored,false,true,false
esa-gru-rho5_lag3-d301-m3017,gru,rho5_lag3,301,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.10751375883992295,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3010,gru,rho5_lag3,302,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.022699385834857821,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3010,gru,rho5_lag3,302,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.022699385834857821,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3010,gru,rho5_lag3,302,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.022699385834857821,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3010,gru,rho5_lag3,302,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.022699385834857821,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3011,gru,rho5_lag3,302,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.047123817770625465,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3011,gru,rho5_lag3,302,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.047123817770625465,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3011,gru,rho5_lag3,302,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.047123817770625465,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3011,gru,rho5_lag3,302,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.047123817770625465,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3012,gru,rho5_lag3,302,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.0096230266615748433,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3012,gru,rho5_lag3,302,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.0096230266615748433,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3012,gru,rho5_lag3,302,3012,1,,right_censored,false,,undefined,unlearnable,true,false,-0.0096230266615748433,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3012,gru,rho5_lag3,302,3012,2,,right_censored,false,,undefined,unlearnable,true,false,-0.0096230266615748433,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3013,gru,rho5_lag3,302,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.22072656054515391,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3013,gru,rho5_lag3,302,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.22072656054515391,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3013,gru,rho5_lag3,302,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.22072656054515391,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3013,gru,rho5_lag3,302,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.22072656054515391,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3014,gru,rho5_lag3,302,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.15602202077861874,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3014,gru,rho5_lag3,302,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.15602202077861874,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3014,gru,rho5_lag3,302,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.15602202077861874,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3014,gru,rho5_lag3,302,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.15602202077861874,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3015,gru,rho5_lag3,302,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.17098073642700909,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3015,gru,rho5_lag3,302,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.17098073642700909,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3015,gru,rho5_lag3,302,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.17098073642700909,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3015,gru,rho5_lag3,302,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.17098073642700909,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3016,gru,rho5_lag3,302,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.053095599079097153,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3016,gru,rho5_lag3,302,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.053095599079097153,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3016,gru,rho5_lag3,302,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.053095599079097153,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3016,gru,rho5_lag3,302,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.053095599079097153,,right_censored,false,false,false
esa-gru-rho5_lag3-d302-m3017,gru,rho5_lag3,302,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.099150180729338899,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3017,gru,rho5_lag3,302,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.099150180729338899,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3017,gru,rho5_lag3,302,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.099150180729338899,,right_censored,false,true,false
esa-gru-rho5_lag3-d302-m3017,gru,rho5_lag3,302,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.099150180729338899,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3010,gru,rho5_lag3,303,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.0265150858904235,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3010,gru,rho5_lag3,303,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.0265150858904235,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3010,gru,rho5_lag3,303,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.0265150858904235,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3010,gru,rho5_lag3,303,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.0265150858904235,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3011,gru,rho5_lag3,303,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.046317882454604845,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3011,gru,rho5_lag3,303,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.046317882454604845,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3011,gru,rho5_lag3,303,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.046317882454604845,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3011,gru,rho5_lag3,303,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.046317882454604845,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3012,gru,rho5_lag3,303,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.0088616188993910321,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3012,gru,rho5_lag3,303,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.0088616188993910321,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3012,gru,rho5_lag3,303,3012,1,,right_censored,false,,undefined,unlearnable,true,false,-0.0088616188993910321,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3012,gru,rho5_lag3,303,3012,2,,right_censored,false,,undefined,unlearnable,true,false,-0.0088616188993910321,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3013,gru,rho5_lag3,303,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.22371142912888897,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3013,gru,rho5_lag3,303,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.22371142912888897,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3013,gru,rho5_lag3,303,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.22371142912888897,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3013,gru,rho5_lag3,303,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.22371142912888897,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3014,gru,rho5_lag3,303,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.15843781139701607,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3014,gru,rho5_lag3,303,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.15843781139701607,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3014,gru,rho5_lag3,303,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.15843781139701607,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3014,gru,rho5_lag3,303,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.15843781139701607,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3015,gru,rho5_lag3,303,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.17287814647424965,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3015,gru,rho5_lag3,303,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.17287814647424965,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3015,gru,rho5_lag3,303,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.17287814647424965,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3015,gru,rho5_lag3,303,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.17287814647424965,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3016,gru,rho5_lag3,303,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.054504589573843985,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3016,gru,rho5_lag3,303,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.054504589573843985,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3016,gru,rho5_lag3,303,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.054504589573843985,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3016,gru,rho5_lag3,303,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.054504589573843985,,right_censored,false,false,false
esa-gru-rho5_lag3-d303-m3017,gru,rho5_lag3,303,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.099237106525106353,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3017,gru,rho5_lag3,303,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.099237106525106353,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3017,gru,rho5_lag3,303,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.099237106525106353,,right_censored,false,true,false
esa-gru-rho5_lag3-d303-m3017,gru,rho5_lag3,303,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.099237106525106353,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3010,gru,rho5_lag3,304,3010,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.020617489865981036,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3010,gru,rho5_lag3,304,3010,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.020617489865981036,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3010,gru,rho5_lag3,304,3010,1,,right_censored,false,,undefined,unlearnable,true,false,0.020617489865981036,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3010,gru,rho5_lag3,304,3010,2,,right_censored,false,,undefined,unlearnable,true,false,0.020617489865981036,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3011,gru,rho5_lag3,304,3011,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.045458572369534531,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3011,gru,rho5_lag3,304,3011,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.045458572369534531,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3011,gru,rho5_lag3,304,3011,1,,right_censored,false,,undefined,unlearnable,true,false,-0.045458572369534531,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3011,gru,rho5_lag3,304,3011,2,,right_censored,false,,undefined,unlearnable,true,false,-0.045458572369534531,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3012,gru,rho5_lag3,304,3012,0.25,,right_censored,false,,undefined,unlearnable,true,false,-0.0099303893570322557,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3012,gru,rho5_lag3,304,3012,0.5,,right_censored,false,,undefined,unlearnable,true,false,-0.0099303893570322557,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3012,gru,rho5_lag3,304,3012,1,,right_censored,false,,undefined,unlearnable,true,false,-0.0099303893570322557,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3012,gru,rho5_lag3,304,3012,2,,right_censored,false,,undefined,unlearnable,true,false,-0.0099303893570322557,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3013,gru,rho5_lag3,304,3013,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.22387355278478938,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3013,gru,rho5_lag3,304,3013,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.22387355278478938,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3013,gru,rho5_lag3,304,3013,1,,right_censored,false,,undefined,unlearnable,true,false,0.22387355278478938,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3013,gru,rho5_lag3,304,3013,2,,right_censored,false,,undefined,unlearnable,true,false,0.22387355278478938,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3014,gru,rho5_lag3,304,3014,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.15530310152971652,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3014,gru,rho5_lag3,304,3014,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.15530310152971652,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3014,gru,rho5_lag3,304,3014,1,,right_censored,false,,undefined,unlearnable,true,false,0.15530310152971652,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3014,gru,rho5_lag3,304,3014,2,,right_censored,false,,undefined,unlearnable,true,false,0.15530310152971652,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3015,gru,rho5_lag3,304,3015,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.17138623624341562,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3015,gru,rho5_lag3,304,3015,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.17138623624341562,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3015,gru,rho5_lag3,304,3015,1,,right_censored,false,,undefined,unlearnable,true,false,0.17138623624341562,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3015,gru,rho5_lag3,304,3015,2,,right_censored,false,,undefined,unlearnable,true,false,0.17138623624341562,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3016,gru,rho5_lag3,304,3016,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.053079888571664922,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3016,gru,rho5_lag3,304,3016,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.053079888571664922,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3016,gru,rho5_lag3,304,3016,1,,right_censored,false,,undefined,unlearnable,true,false,0.053079888571664922,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3016,gru,rho5_lag3,304,3016,2,,right_censored,false,,undefined,unlearnable,true,false,0.053079888571664922,,right_censored,false,false,false
esa-gru-rho5_lag3-d304-m3017,gru,rho5_lag3,304,3017,0.25,,right_censored,false,,undefined,unlearnable,true,false,0.10195907307206653,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3017,gru,rho5_lag3,304,3017,0.5,,right_censored,false,,undefined,unlearnable,true,false,0.10195907307206653,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3017,gru,rho5_lag3,304,3017,1,,right_censored,false,,undefined,unlearnable,true,false,0.10195907307206653,,right_censored,false,true,false
esa-gru-rho5_lag3-d304-m3017,gru,rho5_lag3,304,3017,2,,right_censored,false,,undefined,unlearnable,true,false,0.10195907307206653,,right_censored,false,true,false
